Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2014-07-08,1267216,2315266,822992,#N/A N/A,3338014,1038558,1921833,1010956,6189007,2164022,1390940,69617877,1082984,5610528,1745238,1172273,594668,3656358,7273068,36870992,13374445,551475,6214,11027,63419780,7122322,19901784,205564055,5160410,#N/A N/A,444400,2948685,432115,574784,14744031,533190,372717,227871,#N/A N/A,917397,95928747,2371029,2173650,1852715,1867917,1915757,#N/A N/A,3910578,248574,83802
2014-07-09,1169195,2662202,1421613,#N/A N/A,3099722,757201,1470560,1380191,5742668,1540751,1039918,38875109,915621,6342756,1830049,1072420,572260,3297797,7168629,27130853,11555314,448798,6886,9553,55039440,5701376,12550217,173834022,3648815,#N/A N/A,565701,2558698,383128,479853,10505162,662135,442449,177054,#N/A N/A,1987938,110044027,2457774,1684401,1695490,1768559,1395542,#N/A N/A,3505533,234494,77988
2014-07-10,1298379,3121976,1158027,#N/A N/A,3314275,1182026,2002536,1737441,8732162,2713376,1746656,289053690,1468986,8204109,2004039,1738689,921042,4003653,8475635,46128208,18354899,543320,6047,10746,43268013,7256122,27552422,253851805,7500810,#N/A N/A,792522,3123697,606890,896832,12062316,551961,509948,232049,#N/A N/A,1269164,117378608,2618724,2423166,1734565,1734610,2233514,#N/A N/A,3771518,266954,85903
2014-07-11,994586,2098470,1015693,#N/A N/A,3465348,1143849,1275032,1276266,5771476,2001402,1428676,112121405,1066279,5746121,1296160,1456941,560889,2346093,6637537,30590817,9610077,483537,4543,14556,20387640,4705463,14375589,173979093,12652745,#N/A N/A,428508,2933276,406860,568805,9049501,442489,422121,257000,#N/A N/A,1007603,83472841,1866777,1566491,1609723,1565688,1963156,#N/A N/A,3266547,127438,86023
2014-07-14,770212,1814579,1226928,#N/A N/A,3010768,646415,1714933,1277221,3852747,1432175,1158953,21883933,963382,3381374,937622,1105696,386060,2126877,6264206,20408663,9416332,657179,10464,8228,18613708,4454371,11882210,151413053,3951415,#N/A N/A,421097,2377781,370224,480546,7973810,419997,245911,156282,#N/A N/A,784664,84845989,2323830,1683480,851269,985245,1177624,#N/A N/A,2554107,178932,35740
2014-07-15,1226915,1355214,1337514,#N/A N/A,3111367,1049527,1762441,1096615,6915227,1874713,1239425,268333757,1047813,5316610,1573830,2502272,699053,2347023,7441359,33214180,12148405,733471,8127,8563,60965169,5456776,16653427,145742291,4767625,#N/A N/A,694928,2214602,341503,909255,10821027,609602,341913,143164,#N/A N/A,646616,106042550,2577554,2046401,1350516,1099084,1467338,#N/A N/A,4181463,169033,63411
2014-07-16,1298246,2438780,907494,#N/A N/A,6809033,927900,1362063,3159348,6360494,1755687,1354880,108243601,1555541,4246887,1345783,3054567,526033,2861471,6567991,35668852,12824771,743612,12085,5391,23447194,6426915,10075286,170957046,3036470,#N/A N/A,497857,2873197,389932,799578,9622986,531327,417747,156987,#N/A N/A,1023401,137762311,2585827,2195695,1349301,1172676,1784367,#N/A N/A,4613753,301256,90223
2014-07-17,1444339,2031333,1169447,#N/A N/A,3151815,1092655,1534443,1381168,6162325,1974047,1455137,103622959,1540519,5118989,1803713,2216138,500668,3637013,6851960,33074500,11583031,716754,22836,4095,31239184,5094860,20260189,127430853,2985120,#N/A N/A,570190,2578458,467276,1401106,11038032,499146,415642,120708,#N/A N/A,811813,66786667,8228365,2293173,1302098,1204498,1750275,#N/A N/A,4909854,366770,117181
2014-07-18,1318759,2159552,1569068,#N/A N/A,3335312,1002771,2589339,1697890,5851524,4020849,3189901,31399797,2026779,3587023,1495892,1668429,930517,10279673,13589615,26945006,11488492,503429,11402,14317,37601707,8798975,17102552,128815433,8183425,#N/A N/A,1019779,6931128,1044206,963194,15233461,611621,1000235,148215,#N/A N/A,737803,87827762,6876554,1878776,1257893,1707981,3445779,#N/A N/A,4276193,335898,57516
2014-07-21,1095491,2330016,853162,#N/A N/A,3488965,754104,1548069,1592437,4219532,2359334,1547898,62469615,1108062,4025103,1627690,1401335,592259,4842424,6437617,22079543,8291402,550692,3788,11231,15411551,5495001,16437181,104804933,3409110,#N/A N/A,575549,2804129,471455,1192863,9721327,445423,319335,177579,#N/A N/A,464675,44957509,3012203,1775615,880893,1243120,1670294,#N/A N/A,3888673,239567,66719
2014-07-22,1083076,2697219,760880,#N/A N/A,3959439,918944,1190151,1237983,5359983,2027216,1839595,54035019,1224949,5225175,2504370,1405282,633641,3739193,6254707,41312921,9894963,472303,7419,10895,22880802,5480879,11881084,99198614,4807000,#N/A N/A,620547,3655314,448952,1014523,9811821,512067,416700,178683,#N/A N/A,753144,62488653,2375477,2277572,1340113,2009305,1970190,#N/A N/A,4641807,211096,33961
2014-07-23,927380,1964768,503690,#N/A N/A,3960185,831337,876307,1052224,4780201,1985026,1300153,26899139,1098408,4166465,3247930,1982820,515364,2540899,5694186,29721083,9363622,328479,4613,8919,25544624,4934969,12040091,124284937,4532150,#N/A N/A,579867,4872012,616050,543525,11892006,450019,376670,175745,#N/A N/A,623645,61078124,2950093,1459245,1072264,1075387,1419264,#N/A N/A,3618512,302793,41135
2014-07-24,1029997,1996509,669712,#N/A N/A,2579869,767806,1098764,1001506,5823124,4487390,1359547,37709587,1105074,4469229,4625886,1992527,497338,2620469,5599079,29144271,10061703,405988,25253,9863,45157963,6306368,13066120,170976681,3636935,#N/A N/A,632668,2964741,488065,878807,53759070,543394,370192,158493,#N/A N/A,490684,69204512,3270875,1431522,1294981,1238060,1640776,#N/A N/A,3396295,264585,35415
2014-07-25,1244946,2296872,1272810,#N/A N/A,2639624,882453,1047932,1046746,6352600,2983889,1661549,27351768,1496918,3781817,2357827,2527218,829805,3029267,6532182,20837402,10304616,470002,6662,15858,24847467,7257245,13147160,150320591,6354435,#N/A N/A,2810499,3084241,483246,665505,18031363,610418,423662,520310,#N/A N/A,1037633,52426970,2675904,1916866,1185215,1348710,1679913,#N/A N/A,4357397,349291,59657
2014-07-28,1441480,2030871,1600637,#N/A N/A,2921934,889968,1052529,1001697,4551171,2418569,1476518,23141104,1993699,2901611,1789190,1796851,854651,6092738,5492455,19181794,8258875,513074,2389,6749,20728940,7456821,13535679,93161506,2306161,#N/A N/A,911123,6291531,457738,456862,14133799,470874,330169,188087,#N/A N/A,635087,48881035,1730389,2019147,900338,1470626,1605468,#N/A N/A,3626928,205468,104869
2014-07-29,1161766,1545929,1131257,#N/A N/A,3767017,945615,1126657,1652913,4330353,2112164,1692126,64097713,1826134,3138731,3115736,1147762,878431,4242559,7350356,26454825,8756499,364834,3827,10750,45760450,5712067,15498393,111034734,10488518,#N/A N/A,740754,4268165,456380,516054,14899268,432320,382451,209362,#N/A N/A,551665,132981151,2208684,1690159,1475291,1156832,1218729,#N/A N/A,4758605,257548,136215
2014-07-30,1267897,1922153,752239,#N/A N/A,4859575,884102,1323216,6497116,8280153,2228282,2554045,31472302,1227811,3273925,1841749,1438192,786682,3372075,6654617,22331424,12237029,377153,4000,8203,21628941,20309759,15734848,109867846,4248301,#N/A N/A,870287,2664201,442250,489614,10067294,509804,400047,234134,#N/A N/A,740022,60772944,2135559,2381740,3074325,1253629,1833389,#N/A N/A,9383832,220221,66673
2014-07-31,2036992,3073267,11984829,#N/A N/A,4806448,2436946,1949773,3216986,11567398,4498731,2559000,45835305,1791953,6505267,2593340,2558391,790032,5220263,12471950,51993845,21476958,703242,22780,12778,35872391,16654721,29874600,144663910,4591467,#N/A N/A,1253627,5083463,895131,1141994,18824449,694236,503075,543258,#N/A N/A,1590906,73768713,3424183,6701388,3139170,1864303,3748517,#N/A N/A,11143282,512289,135744
2014-08-01,2005017,2709324,5175523,#N/A N/A,4678199,1787613,2362671,2078823,13509075,4685087,3171158,29975396,2109090,6044049,2582402,2263949,808342,11572652,21022087,47013097,17783046,514738,8369,14526,31917824,11314172,32554527,202588487,5546684,#N/A N/A,972276,6572715,1147058,1633525,18959530,929244,448118,403030,#N/A N/A,1608218,63092922,4558948,4716659,2758322,6251402,4114252,#N/A N/A,9095390,355628,106415
2014-08-04,1383434,2183074,2634005,#N/A N/A,2443497,1270891,1399748,1584267,12083298,3388841,2487442,29384455,1701246,3954147,1459011,1812732,625574,4879360,11573525,24828256,11294027,503358,12411,10557,36042837,6394614,18179260,122567132,5826565,#N/A N/A,732755,4103363,624353,788212,12962526,547724,429038,244721,#N/A N/A,1094935,55476446,2578549,3456582,2117110,2575060,2162480,#N/A N/A,6175945,486543,87330
2014-08-05,1170737,2288644,1708083,#N/A N/A,3425125,1132987,1047569,1355684,9058900,2619423,2446210,30589164,2950053,4342550,1508369,1290460,478299,6946094,5880697,40923753,11876408,407372,11254,14862,28371601,6287787,19828382,174795291,4175095,#N/A N/A,956175,3355971,482897,690587,22691661,777039,529355,247288,#N/A N/A,889158,55913829,2606304,2326941,1704220,2115833,1920189,#N/A N/A,5206483,199026,99976
2014-08-06,1490790,2462688,1251058,#N/A N/A,3926549,1081398,1410766,1347343,8901981,2984490,2053968,32362327,2153944,5781275,2532386,1585989,861284,4909815,15669928,60958460,15333472,479630,14373,10815,32768353,7891083,28997212,211469544,6446095,#N/A N/A,667747,4708012,688428,1864516,16346222,449060,617976,327240,#N/A N/A,802725,62315097,2268592,2720460,1678313,2022437,2397949,#N/A N/A,6058228,208040,99836
2014-08-07,1240620,2710925,2820241,#N/A N/A,2747244,1500114,1477563,1147360,8092239,2942381,2109940,42290801,2097155,5963565,1513949,2540472,520912,3861128,10157958,54386475,14461061,604425,8833,7061,26437046,8150184,28899339,218839592,7766044,#N/A N/A,903923,3716997,1281240,965398,14227129,875979,509962,229396,#N/A N/A,718643,70706224,2592343,3601442,1782160,2278765,2399597,#N/A N/A,6809011,391152,63034
2014-08-08,1391466,2523651,2721624,#N/A N/A,2157772,1337705,1855981,2876811,9196929,2878003,2370582,27037110,2050884,5406861,1960832,2175478,1273966,4213185,15338773,49659380,14980656,733648,12694,7321,22698376,5329986,28633811,209389876,3562592,#N/A N/A,1027044,4865236,903632,1461806,13999444,848627,461831,302086,#N/A N/A,1006980,71076832,2357375,3106313,1647413,2924736,2209160,#N/A N/A,6625110,215116,62196
2014-08-11,1470622,2886640,1526333,#N/A N/A,2209816,1112599,1661742,923569,8917850,2624736,1981001,27915906,1631420,4049397,2756183,1316578,479244,4088286,12218790,28267988,10994774,400717,2508,5106,28342656,5167410,22621567,113789113,5393091,#N/A N/A,652377,3772173,960449,860830,14414225,576924,269312,162573,#N/A N/A,848969,67330718,2147698,2585389,1647419,3248448,1976026,#N/A N/A,4776750,113295,73429
2014-08-12,1353282,2126777,1804951,#N/A N/A,2315527,1130696,1351099,1001081,7462918,2310257,1924204,24650754,1216641,4338735,2336836,1425613,453824,3756720,7908873,24683108,9343838,425674,5384,8254,14716915,4044510,18147504,140349322,5777537,#N/A N/A,665746,2768856,736887,966612,8379297,664861,309777,112880,#N/A N/A,617416,44127775,1803384,2535590,1684768,1693871,1815263,#N/A N/A,5622005,246401,57228
2014-08-13,1467665,3103422,1565934,#N/A N/A,1683542,1163381,1103510,989032,7360156,2365844,1319494,17496990,1109169,4655512,2579177,1552245,672593,2741777,7825089,28271847,9499840,457027,8110,8577,19349769,4125495,15410213,92719111,4026443,#N/A N/A,448914,2664443,618684,808767,7709683,624842,352965,120645,#N/A N/A,880425,50433722,1928758,2459856,1323497,1606686,1714958,#N/A N/A,3942287,270467,77948
2014-08-14,1088917,2431771,1565758,#N/A N/A,1767026,931634,1248268,976384,5815920,2009557,1539879,26027766,1109207,4145249,3436957,1184639,583090,3688110,6521159,33142014,12911339,466206,2576,6543,18943880,7569761,13552425,135732050,2186973,#N/A N/A,543530,2560580,539247,789252,17411260,636366,251847,315877,#N/A N/A,757041,40857779,1631361,1808736,1688751,1623400,2278663,#N/A N/A,4506317,390904,72634
2014-08-15,1790414,3251822,2089290,#N/A N/A,2749705,1543078,2234752,1264398,8914582,3446665,2551575,22164605,1961060,4609524,4017295,1823458,868454,5349195,11552377,33142014,12911339,662086,6591,9976,21972460,9271316,19139403,135732050,4496550,#N/A N/A,841730,4581888,897771,840146,11123679,716028,499343,242418,#N/A N/A,659982,49930751,3340059,3075392,2176244,2366898,3272497,#N/A N/A,6940394,269347,77741
2014-08-18,1197007,1815725,1156045,#N/A N/A,1623400,840491,946000,1052324,5913621,2104159,1707342,20055651,928020,3912767,2284261,905374,391252,2386269,6927254,24840620,10122656,354078,10261,10867,16862468,5598408,10047039,104815750,4026893,#N/A N/A,540079,2649334,554127,612617,6813309,460993,319074,89878,#N/A N/A,518892,44639570,2541742,2122817,1170239,1510799,1507120,#N/A N/A,4632041,160082,48189
2014-08-19,860538,1595702,760059,#N/A N/A,1909543,631968,855738,727848,3885018,1817067,1857110,18196947,841671,3157272,2538548,1095107,481899,3715836,6704317,29211978,10103443,335805,4644,11716,15383008,3645340,8360645,95484128,1864888,#N/A N/A,458547,2187636,523238,865291,16346985,468192,438310,99349,#N/A N/A,480854,23912962,1763811,1723207,994689,1341328,1321034,#N/A N/A,3357966,235501,44475
2014-08-20,1137702,2884371,982055,#N/A N/A,2128099,737307,847416,645744,4519878,1688396,1578715,37794992,977004,3215042,4107293,693348,544594,2897438,7509381,20896193,8004035,522971,3838,7670,14948877,8523873,8529156,74530459,2356855,#N/A N/A,545087,2157123,565274,1247179,31980753,403669,318982,87720,#N/A N/A,601854,34004750,1578288,2081211,894917,930621,1877336,#N/A N/A,3726889,304922,46818
2014-08-21,1002675,3517494,2001759,#N/A N/A,2075823,784572,924653,900517,6976326,2183267,1421709,18559776,1173293,3757224,4720911,1279583,419477,2686180,7616918,26933411,9131607,513296,9128,7972,19554390,12337253,12769498,156186619,3021982,#N/A N/A,649297,2264477,565686,749027,22010299,447669,484597,96334,#N/A N/A,380003,37494251,1700894,2763577,1527503,1730312,2053858,#N/A N/A,4839688,606408,42494
2014-08-22,1187760,2394658,1477546,#N/A N/A,1920865,1031427,1189298,987133,6743867,2156704,1604587,22189018,1091000,3177525,1758750,1061299,362487,3101181,7607625,26091845,9337653,505845,4383,9199,17875415,7463448,14295854,137749880,3449436,#N/A N/A,757850,2855588,636160,912473,12063232,435616,338750,140762,#N/A N/A,585508,30565876,1720386,2510036,1463709,1322963,1973547,#N/A N/A,5945343,282377,53636
2014-08-25,1312777,1355333,1146980,#N/A N/A,1871039,945655,1073989,938468,5096899,1934268,1284448,17048449,1024001,3710402,106700,1221624,291389,2851363,6160599,24769440,9647887,460453,4383,6804,15077247,3934666,10939795,97419604,3202523,#N/A N/A,461260,2313759,469990,789268,10333237,457349,254662,118325,#N/A N/A,674878,75258000,2037584,2059362,1083076,1391602,1777724,#N/A N/A,4315447,194995,31258
2014-08-26,1239279,1761609,1157386,#N/A N/A,2442912,1019399,1115786,862876,6683430,2313759,1402802,59066475,1242922,4400367,1965183,1263223,392550,3659692,7611279,30390952,11410571,513406,8760,14170,16548382,4203994,12892767,142942223,4072821,#N/A N/A,697355,2439713,560377,800978,11741630,647512,289659,185107,#N/A N/A,1151885,45937636,2084498,3106644,1201806,2119476,1691268,#N/A N/A,4624548,368917,22749
2014-08-27,723080,2918418,1078141,#N/A N/A,2014430,789815,910137,601724,5478482,1706882,1309888,20129932,1045722,3765245,2018075,789960,355028,2313530,11451183,25063055,8864184,465278,24998,16097,12890403,5778441,9295454,120900219,3342673,#N/A N/A,489060,2455526,403232,967289,15115058,531035,400467,150220,#N/A N/A,456329,49721331,1726616,2521693,1051553,1636401,1355697,#N/A N/A,3634244,743336,30731
2014-08-28,1073422,2963816,1828118,#N/A N/A,1859206,890333,1295546,873882,6317193,2279330,1346431,19394394,1374171,4072512,4017109,1252058,533841,3152284,7884252,33424568,10462600,1277055,31316,7149,15820957,5724756,15613247,132134868,4885709,#N/A N/A,651451,3270598,533354,1604835,19114072,500041,791424,173805,#N/A N/A,640489,38621113,2063753,2985759,1240506,1689575,1982957,#N/A N/A,4979656,1075852,41357
2014-08-29,1387092,3491392,1356118,#N/A N/A,1729514,1088269,1186184,895927,5642341,2559657,1747423,18340749,1415090,3830901,5704055,1880030,772428,3327332,10657996,28223462,10699883,863734,17571,8097,23137999,3937880,13147020,93434425,3272259,#N/A N/A,585628,2895158,954778,915733,31235900,1301249,735397,204561,#N/A N/A,651744,44526817,2249499,3231629,1500886,2183609,2035560,#N/A N/A,4845122,1036727,54642
2014-09-01,819515,1594935,624630,#N/A N/A,1443266,499678,615389,753489,3144977,1309669,840054,10710738,809751,2328514,1935002,909162,337012,1468565,6285356,19826876,8339286,729178,9106,9050,11857098,4042642,9122677,81814314,3095671,#N/A N/A,368654,1503538,407964,1090468,17131948,555661,311235,108096,#N/A N/A,557783,28780006,1227052,1820253,1356131,1193799,1014017,#N/A N/A,2816187,439549,32764
2014-09-02,1031216,2312184,899363,#N/A N/A,1608293,752442,1127193,2022135,4368802,1421372,1145950,25693198,1025745,3326995,2101853,1054980,305907,2236601,7351517,24991468,9266611,677124,19094,10765,21300472,5386333,11570162,98103609,2364393,#N/A N/A,389262,1941145,444833,1601845,13931957,560322,467760,118831,#N/A N/A,692456,34157420,1519766,2473872,1299417,1804966,1223633,#N/A N/A,3891874,355091,48847
2014-09-03,1261260,2530814,2234144,#N/A N/A,2293339,1131484,1867433,1760640,8219800,2959406,2020613,35522628,1720014,5107376,5532819,2242896,466958,3384186,10925514,54053614,26689479,658009,13408,282435,28832042,5250894,21596871,179040768,6073864,#N/A N/A,1578323,3829762,731842,1419070,17595975,801617,458442,228354,#N/A N/A,725379,50582433,4289184,3451960,1610202,1839424,2492175,#N/A N/A,4281965,486291,61893
2014-09-04,2448047,4992052,1384675,#N/A N/A,4091483,1770656,2047128,1920349,14478951,4508588,2430784,58484486,1824426,8399922,4200047,2800622,767970,4846037,11914628,50330887,27610126,980362,22853,51075,27721526,6631784,26478491,357144130,6691925,#N/A N/A,1169425,5210768,1027100,2956409,15745811,958451,657567,188707,#N/A N/A,792364,109588104,3213642,4753057,2229178,3704295,2790068,#N/A N/A,7589657,1050514,74538
2014-09-05,1213719,3868059,1680401,#N/A N/A,3328196,982916,1243056,1090055,8344896,2877774,1567541,38413550,1376233,5262896,2593694,1294585,719737,3186099,8401145,28446888,11684478,537378,25812,64074,31844649,4848691,25493171,243449180,5365479,#N/A N/A,678711,4410064,649378,2471805,12687306,743924,496714,229642,#N/A N/A,1519146,71052207,2440435,2251746,1194363,2950048,1908999,#N/A N/A,4011045,256403,69482
2014-09-08,1055974,1708344,869019,#N/A N/A,2039253,685975,762723,596580,4468828,2240754,1120250,15156978,875527,2509689,2001237,838106,605475,1757833,5454947,16054736,8433738,607916,26654,28596,74849899,3670904,10572183,124160466,6727275,#N/A N/A,614750,2053770,350923,807897,12020798,668194,432667,148973,#N/A N/A,674700,32610678,2115156,2044586,1132982,2018059,1235645,#N/A N/A,3163216,420322,47568
2014-09-09,1265198,3080958,987856,#N/A N/A,1871914,674039,804880,766356,4933648,1944360,1212465,26566972,1034089,2890921,2694242,980257,531896,2049298,5677645,23396191,12056604,511683,9780,23995,50440855,3923747,10004668,121859849,6145011,#N/A N/A,536721,2285551,728385,1596272,18491014,1232069,1107035,199432,#N/A N/A,686748,120039785,1987971,2548830,1035216,1455701,1473938,#N/A N/A,3432644,435862,37742
